ID_Herramienta;ID_Encuestado;Plataforma (actual);Software utilizado;Framework -Librerias;Bases de Datos;QA-Testing
4945;4945;Amazon Web Services, Firebase, Google Cloud Platform, Linux, Serverless;Bash/Shell, CSS, HTML, Java, Javascript, PHP, Python, SQL, TypeScript;Angular, Bootstrap, Cordova, Hibernate, jQuery, Node.js, Spring;ElasticSearch, MariaDB, MongoDB, PostgreSQL, SQLite;JUnit, SoapUI
4946;4946;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
4947;4947;Azure, Linux, SAP, Windows Server;Bash/Shell;SAP;HANA, Microsoft SQL Server;Postman
4948;4948;Microcontroladores, OpenShift;.NET, C#, CSS, HTML, Javascript, SQL;.NET Core, React.js;Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server;Postman
4949;4949;Azure, Google Cloud Platform, VMWare, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;MariaDB, Microsoft SQL Server;Ninguna de las anteriores
4950;4950;Ninguna de las anteriores;SQL;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
4951;4951;Docker, Linux, VMWare, Windows Server;Bash/Shell, C, C++;Ninguno de los anteriores;MySQL;CMocka
4952;4952;Arduino o similar, VMWare, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
4953;4953;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Cucumber
4954;4954;Amazon Web Services, Docker, Kubernetes, Linux, Serverless;Bash/Shell, Python;Ninguno de los anteriores;Amazon RDS/Aurora, PostgreSQL;Ninguna de las anteriores
4955;4955;Amazon Web Services, Azure, Docker, Serverless;TypeScript;Angular, Bootstrap, Node.js, React.js, Spring;Amazon HBase, MongoDB, MySQL;Ninguna de las anteriores
4956;4956;Amazon Web Services, Azure, Docker, Kubernetes, Linux, VMWare;Bash/Shell, Javascript, Python, SQL;Ninguno de los anteriores;Microsoft SQL Server, MongoDB, MySQL, PostgreSQL, Redis, SQLite;Ninguna de las anteriores
4957;4957;Azure;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
4958;4958;VMWare, Windows Server;Python, SQL;Ninguno de los anteriores;Microsoft SQL Server, Oracle;Ninguna de las anteriores
4959;4959;Ninguna de las anteriores;Bash/Shell, Python, SQL, VBA;Ninguno de los anteriores;Teradata;Ninguna de las anteriores
4960;4960;Kubernetes, Linux, Windows Server;C#, CSS, HTML, Javascript, PHP, SQL;jQuery, Node.js, Symfony;Microsoft SQL Server, MongoDB, MySQL, PostgreSQL;Ninguna de las anteriores
4961;4961;Ninguna de las anteriores, F5, check point, cisco;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
4962;4962;Azure;.NET, C#, Javascript, Python, SQL;.NET Core, Angular;Microsoft SQL Server;NUnit, OpenQA, Selenium
4963;4963;VMWare, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
4964;4964;Amazon Web Services, Firebase;CSS, HTML, Javascript, SQL;Angular, Flutter, Node.js, React.js, WordPress;ElasticSearch, Google Cloud Storage, MongoDB, MySQL, PostgreSQL;Katalon, Postman
4965;4965;Azure, Docker, Kubernetes, Linux, Windows Server, Terraform, istio, lens, Prometheus ;Bash/Shell, Go;.NET Core, Angular, Node.js, React.js;Amazon RDS/Aurora, MariaDB, MongoDB, PostgreSQL;Ninguna de las anteriores
4966;4966;Amazon Web Services, Azure, Linux, Serverless, VMWare, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Microsoft SQL Server, MySQL;Ninguna de las anteriores
4967;4967;Azure, Linux, VMWare, Windows Server;Bash/Shell;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
4968;4968;Docker, Google Cloud Platform, Kubernetes, Linux, Serverless, Windows Server;Python, SQL;Flask;MySQL, PostgreSQL, SQLite, BigQuery;Ninguna de las anteriores
4969;4969;PL/SQL Oracle, NiFi, Airflow, QlikView ;SQL;Ninguno de los anteriores;Oracle;Ninguna de las anteriores
4970;4970;Amazon Web Services, Docker, Kubernetes, Linux;Bash/Shell, Python, R;Flask;dremio;pytest
4971;4971;Figma;HTML;Bootstrap, React.js;Ninguna de las anteriores;Ninguna de las anteriores
4972;4972;Ninguna de las anteriores;CSS, HTML, Javascript, PHP, Python, Swift;Bootstrap, Laravel, Vue.js;MySQL;Ninguna de las anteriores
4973;4973;Docker, Linux, VMWare;Java, PHP, Python, SQL;Ninguno de los anteriores;Informix, MariaDB;Postman, Selenium
4974;4974;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
4975;4975;Amazon Web Services, Docker, Serverless;Bash/Shell, CSS, HTML, Javascript, TypeScript;Next.js, Node.js, React.js, SvelteJS ;Amazon DynamoDB;Jest
4976;4976;Amazon Web Services, Firebase;SQL;Ninguno de los anteriores;Microsoft SQL Server;Ninguna de las anteriores
4977;4977;Ninguna de las anteriores;Bash/Shell, Python, R;Hadoop, Spark, Hive;Ninguna de las anteriores;Ninguna de las anteriores
4978;4978;Docker, Firebase, Google Cloud Platform, Linux, Serverless;CSS, HTML, Javascript, Python, SQL;Flask, React.js;Google Cloud Storage, BigQuery ;Ninguna de las anteriores
4979;4979;Google Cloud Platform, Ninguna de las anteriores;HTML;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
4980;4980;Google Cloud Platform;HTML, Javascript, PHP;Ninguno de los anteriores;MariaDB;Ninguna de las anteriores
4981;4981;Azure, Windows Server;.NET, C#, SQL;.NET Core;Microsoft SQL Server;Ninguna de las anteriores
4982;4982;Amazon Web Services, Linux, Serverless;Javascript, SQL;Node.js, React.js;Amazon DynamoDB, Amazon RDS/Aurora;Mocha, Postman
4983;4983;Docker, Linux;Javascript, Python, SQL, TypeScript;Angular, Django;MySQL, PostgreSQL, SQLite;Ninguna de las anteriores
4984;4984;SAP, Windows Server, Pbi, sac;C, Python, SQL;jQuery, SAP;Amazon HBase, HANA, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server;Ninguna de las anteriores
4985;4985;Ninguna de las anteriores;Python, SQL;Ninguno de los anteriores;MongoDB, MySQL;Ninguna de las anteriores
4986;4986;Ninguna de las anteriores;C++, CSS, HTML, Javascript, SQL;Ninguno de los anteriores;Microsoft SQL Server, Oracle;Ninguna de las anteriores
4987;4987;Azure, VMWare, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
4988;4988;Ninguna de las anteriores;Bash/Shell, HTML, Javascript, TypeScript;Next.js, Node.js, React.js;Ninguna de las anteriores;Jest
4989;4989;IBM Cloud / Watson, SAP, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;SQLite;Ninguna de las anteriores
4990;4990;SAP;ABAP, C++, Groovy, Java, Javascript;SAP;Ninguna de las anteriores;Ninguna de las anteriores
4991;4991;Docker;CSS, HTML, Java, Javascript;Spring;MongoDB, MySQL;Appium, JUnit, Postman, Selenium
4992;4992;Amazon Web Services, Linux;Javascript, Ruby;Rails, Solid.js;PostgreSQL, Redis;Ninguna de las anteriores
4993;4993;Amazon Web Services, Azure, Google Cloud Platform, SAP;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
4994;4994;Ninguna de las anteriores;CSS, HTML, Java, Javascript, SQL;React.js, Spring;MySQL;Ninguna de las anteriores
4995;4995;Docker;Javascript, SQL, TypeScript;Node.js, React.js;PostgreSQL;Ninguna de las anteriores
4996;4996;Ninguna de las anteriores;.NET, C#, Javascript;.NET Core, Angular;Microsoft SQL Server, PostgreSQL;Ninguna de las anteriores
4997;4997;Amazon Web Services, Docker, Google Cloud Platform;Go, Java, Javascript, SQL;React.js, Spark, Spring;Amazon DynamoDB, ElasticSearch, MySQL;Ninguna de las anteriores
4998;4998;Ninguna de las anteriores;CSS, HTML, Javascript;Next.js, React.js;Ninguna de las anteriores;Ninguna de las anteriores
4999;4999;Heroku, Linux;HTML, Javascript, PHP, SQL;Bootstrap, jQuery, Laravel, Node.js, React.js;MySQL;Jest
5000;5000;Linux, Ninguna de las anteriores;Go, Java;Ninguno de los anteriores;MySQL, PostgreSQL;Postman, Visual Studio Coded UI
5001;5001;IBM Cloud / Watson, Windows Server;Python;Ninguno de los anteriores;IBM Db2;Ninguna de las anteriores
5002;5002;Docker, Kubernetes, Linux, Windows Server, Redhat;Ninguno de los anteriores;Ninguno de los anteriores;ElasticSearch, MariaDB, MongoDB, MySQL, Oracle, PostgreSQL, Redis;Ninguna de las anteriores
5003;5003;Ninguna de las anteriores, Figma, Adobe Suitte;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
5004;5004;Una plataforma hecha por la propia empresa;CSS, HTML, Java, Javascript, SQL, El de la propia empresa ;Ninguno de los anteriores;PostgreSQL, ProxySQL, SQLite;Katalon, Postman
5005;5005;Azure;.NET, C#, SQL;.NET Core;Microsoft SQL Server;Ninguna de las anteriores
5006;5006;Oracle;Bash/Shell, CSS, HTML, Javascript, SQL;Oracle;Oracle;Ninguna de las anteriores
5007;5007;Amazon Web Services, Docker, Kubernetes;Javascript, Kotlin, TypeScript;Node.js, React.js;PostgreSQL;Jest
5008;5008;Arduino o similar, Linux, Microcontroladores, Visual studio code, altium;Arduino, Assembler, Bash/Shell, C, C++, CSS, HTML, Javascript, Matlab, Python;Ninguno de los anteriores;MySQL;Ninguna de las anteriores
5009;5009;Amazon Web Services;Java, SQL;Spring;PostgreSQL;Postman
5010;5010;Ninguna de las anteriores;Javascript;Polymer;Ninguna de las anteriores;Appium, Cucumber, JUnit
5011;5011;KAL;.NET, C#, CSS, HTML, Javascript, Python, Ruby, SQL, TypeScript;.NET Core, Angular, Bootstrap, jQuery, Node.js, Rails, Vue.js, Svelte;Microsoft SQL Server, SQLite;Selenium
5012;5012;Ninguna de las anteriores;Javascript;React.js;Ninguna de las anteriores;Ninguna de las anteriores
5013;5013;VMWare, Windows Server;C#;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
5014;5014;Docker, Linux;Javascript, Python, SQL, TypeScript;Angular, Django, Node.js;PostgreSQL, SQLite, Influx;Cucumber, Jest, Visual Studio Coded UI
5015;5015;Azure;Javascript;React.js;Neo4j;Ninguna de las anteriores
5016;5016;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
5017;5017;Amazon Web Services, Linux;CSS, HTML, Javascript, SQL;Bootstrap, jQuery, Node.js;MySQL;Ninguna de las anteriores
5018;5018;Ninguna de las anteriores;HTML, Javascript, SQL, TypeScript;Node.js, React.js;PostgreSQL;Ninguna de las anteriores
5019;5019;Fury;Go, Java, Javascript;Bootstrap, Spring;ElasticSearch, Fury - KVS;JUnit, Postman
5020;5020;Docker, Linux;Java, Javascript;React.js, Spring, Vue.js;MongoDB, MySQL, Oracle, PostgreSQL;JUnit
5021;5021;Amazon Web Services, Azure, Windows Server;.NET, Javascript;.NET Core, Angular, Node.js, Vue.js;Microsoft SQL Server;Ninguna de las anteriores
5022;5022;Azure, Docker, Kubernetes, Linux;Bash/Shell, CSS, HTML, Java, Javascript, SQL, TypeScript;Angular, Bootstrap, Node.js;Oracle;Jest, JUnit
5023;5023;SAP;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
5024;5024;Azure;Python, SQL;Spark;Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server;Ninguna de las anteriores
5025;5025;Amazon Web Services, Docker, Linux, VMWare, Windows Server;Arduino, CSS, HTML, Javascript, PHP, Python, SQL;Bootstrap, Flask, jQuery;Microsoft SQL Server, MySQL;Ninguna de las anteriores
5026;5026;Docker;Javascript, PHP, Swift, TypeScript;Laravel, React.js;MySQL;Cypress, PHPUnit, Postman
5027;5027;Ninguna de las anteriores;SQL;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
5028;5028;Ninguna de las anteriores;C, Python;Ninguno de los anteriores;Microsoft SQL Server;Ninguna de las anteriores
5029;5029;Azure;.NET, C#, CSS, HTML, Javascript, SQL, TypeScript;.NET Core, Angular;Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server;Postman
5030;5030;Docker;Python, SQL;Hadoop, Hibernate;Amazon RDS/Aurora, Microsoft SQL Server, MongoDB, MySQL, Oracle, PostgreSQL;Postman
5031;5031;Amazon Web Services, Docker, Kubernetes, Linux, OpenShift;Bash/Shell, Python;Ninguno de los anteriores;Amazon DynamoDB, Amazon RDS/Aurora, ElasticSearch, MariaDB, Microsoft SQL Server, MySQL, PostgreSQL;Ninguna de las anteriores
5032;5032;Amazon Web Services, Docker;Bash/Shell, CSS, HTML, Javascript, PHP, TypeScript;jQuery, Laravel, React.js;MySQL;PHPUnit, Postman
5033;5033;Amazon Web Services, Docker, Kubernetes, Linux;Bash/Shell, CSS, Go, HTML, Java, Javascript, Scala, TypeScript;Akka, Bootstrap, jQuery, Node.js, React.js, Spring;ElasticSearch, MySQL, Redis, Amazon Neptune;JUnit
5034;5034;Linux, VMWare, Windows Server;CSS, HTML, Java, Javascript, Kotlin, PHP, Python, SQL;Django, Flutter, Next.js, Node.js, React.js, Vue.js, WordPress;Microsoft SQL Server, MongoDB, MySQL, SQLite;Ninguna de las anteriores
5035;5035;Ninguna de las anteriores;Swift;Ninguno de los anteriores;MySQL;Appium, Quick & Nimble
5036;5036;Amazon Web Services, Arduino o similar, *BSD, Docker, Heroku, Linux, Microcontroladores, Serverless;Arduino, Bash/Shell, C, C++, HTML, Java, Javascript, PHP, Python, Ruby, Smalltalk, SQL, TypeScript;Angular, Bootstrap, Django, Flask, Hadoop, Hibernate, jQuery, Laravel, Next.js, Node.js, Rails, React.js, Spring, TensorFlow, Vue.js, WordPress;Amazon DynamoDB, Amazon Redshift, Apache Hive, ElasticSearch, MariaDB, MongoDB, MySQL, Neo4j, Oracle, PostgreSQL, Redis, SQLite;Cucumber, JUnit, PHPUnit, Puppeteer, Selenium, SoapUI, Xunit
5037;5037;Ninguna de las anteriores;Java;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
5038;5038;Amazon Web Services, Docker, Kubernetes, Linux, Serverless;Python, TypeScript;Next.js, Node.js, React.js;Amazon DynamoDB, Amazon RDS/Aurora;Ninguna de las anteriores
5039;5039;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
5040;5040;Azure, Docker, Kubernetes;Java;Spring;PostgreSQL;JUnit
5041;5041;Amazon Web Services, Azure, Docker, Firebase, VMWare, Windows Server;.NET, C#, SQL;.NET Core;Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MongoDB;Postman, Selenium, SoapUI, Telerik Studio
5042;5042;OpenShift;Javascript, Python, SQL;Angular, React.js;Oracle;Ninguna de las anteriores
5043;5043;Ninguna de las anteriores;.NET, C#, SQL;Ninguno de los anteriores;Sybase;Ninguna de las anteriores
5044;5044;Azure;CSS, HTML, Java, Javascript;Bootstrap, Hibernate, jQuery, SAP, Spring;Microsoft SQL Server, Oracle;Cucumber, JUnit, Postman
5045;5045;Microsoft Power Apps, Microsoft Power Automate, Microsoft Power BI;CSS, HTML, Javascript, SQL;Angular;Microsoft SQL Server;Ninguna de las anteriores
5046;5046;Amazon Web Services, Azure, Docker, Kubernetes, Linux, OpenShift, Serverless;Bash/Shell, Python;.NET Core, Flask, Node.js;ElasticSearch, MariaDB, MongoDB, PostgreSQL;Ninguna de las anteriores
5047;5047;Amazon Web Services, Docker, Linux;Bash/Shell, CSS, HTML, Javascript, SQL, TypeScript;Next.js, Node.js, React.js;MySQL;Ninguna de las anteriores
5048;5048;Azure, SAP;Python, Swift;SAP;Microsoft SQL Server;Ninguna de las anteriores
5049;5049;Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
5050;5050;Ninguna de las anteriores;CSS, HTML, Javascript, PHP, SQL, TypeScript;Bootstrap, jQuery, Laravel, WordPress;Apache Hive, MySQL;Ninguna de las anteriores
5051;5051;Ninguna de las anteriores;Javascript;React.js;Ninguna de las anteriores;Ninguna de las anteriores
5052;5052;Linux;Python;Ninguno de los anteriores;MySQL;Ninguna de las anteriores
5053;5053;Firebase;TypeScript;Next.js;Ninguna de las anteriores;Ninguna de las anteriores
5054;5054;Ninguna de las anteriores;Go;Ninguno de los anteriores;MySQL;Ninguna de las anteriores
5055;5055;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
5056;5056;Amazon Web Services, Docker, Kubernetes;.NET, C#, CSS, HTML, Java, Javascript, PHP, SQL, TypeScript;.NET Core, Laravel, Next.js, Node.js, React.js, Spring, Symfony;MySQL, PostgreSQL;Cypress, Jest, Katalon, PHPUnit, Postman
5057;5057;Arduino o similar, Linux, VMWare;Arduino, C++, Python, SQL, VBA;Ninguno de los anteriores;PostgreSQL;Ninguna de las anteriores
5058;5058;Azure, Kubernetes, Linux, Windows Server;PowerShell;Ninguno de los anteriores;Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server;Postman
5059;5059;Amazon Web Services, Azure, Linux;.NET, C#, CSS, HTML, Javascript, TypeScript;Angular, React.js;Amazon DynamoDB, Microsoft SQL Server;Postman
5060;5060;Ninguna de las anteriores;Smalltalk, SQL;Ninguno de los anteriores;Microsoft SQL Server;JUnit
5061;5061;Amazon Web Services, Docker, Firebase, Google Cloud Platform, Linux, VMWare, Windows Server;Bash/Shell, C++, HTML, Javascript, Python;.NET Core, Drupal, jQuery, Node.js;Amazon Redshift, Google Cloud Storage, Microsoft SQL Server, MongoDB;Ninguna de las anteriores
5062;5062;IBM Cloud / Watson, Linux, VMWare, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
5063;5063;OpenShift, Windows Server;.NET, C#, CSS, HTML, Javascript, TypeScript;.NET Core, Bootstrap, jQuery, Next.js, Node.js, React.js;ElasticSearch, Google Cloud Storage, HANA, Microsoft SQL Server, SQLite;Jest
5064;5064;VMWare, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
5065;5065;Azure, Docker, Linux, Microcontroladores, SAP, VMWare, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;MariaDB, Microsoft SQL Server, MongoDB, MySQL, PostgreSQL;Ninguna de las anteriores
5066;5066;Amazon Web Services, Docker, Linux;C#, HTML, Java, Javascript, PHP, SQL, TypeScript;Bootstrap, jQuery, Laravel, Node.js, Symfony;MariaDB, Microsoft SQL Server, MySQL, SQLite;JUnit, PHPUnit, Postman
5067;5067;Amazon Web Services, SAP;ABAP, Javascript;SAP;HANA, Sybase;Ninguna de las anteriores
5068;5068;Amazon Web Services, Arduino o similar, Firebase, Linux, Microcontroladores;Javascript, Python, R, SQL;Node.js, TensorFlow;MySQL, PostgreSQL;Postman
5069;5069;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
5070;5070;Ninguna de las anteriores;Java, Kotlin, Objective-C, SQL, Swift;Ninguno de los anteriores;PostgreSQL, SQLite, Teradata;Appium, Cucumber, JUnit
5071;5071;Azure, Google Cloud Platform, Linux, SAP, VMWare, Windows Server;C#;SAP;Google Cloud Storage, HANA;Ninguna de las anteriores
5072;5072;Windows Server, ServiceNow. Azure DevOps. PTC Thingworx. Venafi. Grafana.;SQL;BarTender (Seagull Scientific), GE Plant Applications. OSI PI.;Microsoft SQL Server;Postman, SoapUI
5073;5073;Docker, Kubernetes, Linux, VMWare, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores
5074;5074;Azure, Linux, VMWare, Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Microsoft Azure (Tables, CosmosDB, SQL, etc), Oracle;Ninguna de las anteriores
5075;5075;Firebase, Google Cloud Platform;Javascript, Kotlin;Node.js, React.js;Ninguna de las anteriores;Ninguna de las anteriores
