ID_Trabajo;ID_Encuestado;Dedicacion;TIpo de contrato;Ultimo salario (bruto);Ultimo salario (Neto);Sueldo Dolarizado;Tipo de cambio;Actualizaciones en 2022;Ajuste acumulado;Ultimo ajuste;Trabajo de;Años de experiencia;Cantidad de compañeros;Modalidad;Seniority
5046;5046;Full-Time;Staff (planta permanente);490000;410000;FALSE;0;Dos;85;Noviembre;SysAdmin / DevOps / SRE;3;De 2001a 5000 personas;Hí?brido (presencial y remoto);Semi-Senior
5047;5047;Full-Time;Staff (planta permanente);289000;259000;FALSE;0;Tres;70;Septiembre;Developer;1;De 51 a 100 personas;100% remoto;Junior
5048;5048;Full-Time;Staff (planta permanente);500000;375000;FALSE;0;Mí¡s de tres;120;Noviembre;Business Analyst;3;De 2001a 5000 personas;100% remoto;Semi-Senior
5049;5049;Full-Time;Staff (planta permanente);130000;105000;FALSE;0;Uno;;Septiembre;Designer;1;De 51 a 100 personas;Hí?brido (presencial y remoto);Junior
5050;5050;Full-Time;Remoto (empresa de otro país);70000;70000;TRUE;351;No;0;Enero;Developer;0;De 2 a 10 personas;100% remoto;Junior
5051;5051;Full-Time;Staff (planta permanente);300000;260000;FALSE;0;Tres;;Diciembre;Developer;3;Mí¡s de 10000 personas;100% remoto;Semi-Senior
5052;5052;Full-Time;Staff (planta permanente);250000;280000;FALSE;0;Tres;140;Noviembre;SysAdmin / DevOps / SRE;15;De 11  a 50  personas;Hí?brido (presencial y remoto);Senior
5053;5053;Full-Time;Staff (planta permanente);530000;400000;FALSE;0;Mí¡s de tres;60;Diciembre;Developer;1;Mí¡s de 10000 personas;100% remoto;Junior
5054;5054;Full-Time;Staff (planta permanente);310000;290000;FALSE;0;Tres;100;Julio;Developer;1;Mí¡s de 10000 personas;100% remoto;Junior
5055;5055;Full-Time;Staff (planta permanente);300000;300000;FALSE;0;Tres;40;Diciembre;Technical Leader;10;De 2001a 5000 personas;Hí?brido (presencial y remoto);Senior
5056;5056;Full-Time;Staff (planta permanente);812000;800000;TRUE;172.5;Mí¡s de tres;;Diciembre;Technical Leader;3;De 201 a 500 personas;100% remoto;Semi-Senior
5057;5057;Full-Time;Staff (planta permanente);430000;355000;FALSE;0;Mí¡s de tres;89;Noviembre;Manager / Director;5;De 51 a 100 personas;100% presencial;Semi-Senior
5058;5058;Full-Time;Staff (planta permanente);890000;610000;FALSE;0;Tres;90;Octubre;Technical Leader;6;De 2001a 5000 personas;100% remoto;Senior
5059;5059;Part-Time;Staff (planta permanente);125000;104000;FALSE;0;Dos;120;Octubre;Developer;2;De 11  a 50  personas;100% remoto;Junior
5060;5060;Full-Time;Staff (planta permanente);216000;182000;FALSE;0;Dos;117;Septiembre;Developer;1.5;De 51 a 100 personas;100% remoto;Junior
5061;5061;Full-Time;Staff (planta permanente);650000;560000;FALSE;0;Dos;45;Octubre;Manager / Director;20;De 51 a 100 personas;Hí?brido (presencial y remoto);Senior
5062;5062;Full-Time;Staff (planta permanente);581000;386000;FALSE;0;No;20;Noviembre;Technical Leader;17;De 2001a 5000 personas;Hí?brido (presencial y remoto);Senior
5063;5063;Full-Time;Tercerizado (trabajo a través de consultora o agencia);300000;270000;FALSE;0;Tres;87;Noviembre;Developer;4;Mí¡s de 10000 personas;100% remoto;Semi-Senior
5064;5064;Full-Time;Staff (planta permanente);350000;286000;FALSE;0;Dos;70;Diciembre;HelpDesk;19;De 51 a 100 personas;100% presencial;Senior
5065;5065;Full-Time;Staff (planta permanente);670000;520000;FALSE;0;Tres;60;Diciembre;Supervisor TI;18;De 1001 a 2000 personas;100% presencial;Senior
5066;5066;Part-Time;Remoto (empresa de otro país);400000;298000;TRUE;330;No;0;No tuve;Developer;7;De 51 a 100 personas;100% remoto;Senior
5067;5067;Full-Time;Remoto (empresa de otro país);750000;750000;TRUE;340;No;0;No tuve;Developer;11;De 11  a 50  personas;100% remoto;Senior
5068;5068;Full-Time;Staff (planta permanente);274000;270000;FALSE;0;Dos;80;Noviembre;Product Manager;2;De 101 a 200 personas;Hí?brido (presencial y remoto);Junior
5069;5069;Full-Time;Staff (planta permanente);174000;144000;FALSE;0;Mí¡s de tres;52;Noviembre;Networking;6;De 201 a 500 personas;Hí?brido (presencial y remoto);Senior
5070;5070;Full-Time;Staff (planta permanente);1350000;820000;FALSE;0;Tres;91;Noviembre;Technical Leader;5;Mí¡s de 10000 personas;100% remoto;Semi-Senior
5071;5071;Full-Time;Staff (planta permanente);200000;170000;FALSE;0;Dos;40;Agosto;Infosec;0;De 501 a 1000 personas;Hí?brido (presencial y remoto);Junior
5072;5072;Full-Time;Staff (planta permanente);215959;179245;FALSE;0;Tres;51;Noviembre;Business Analyst;1;De 101 a 200 personas;Hí?brido (presencial y remoto);Junior
5073;5073;Full-Time;Staff (planta permanente);500000;470000;FALSE;0;Tres;80;Noviembre;SysAdmin / DevOps / SRE;5;De 101 a 200 personas;Hí?brido (presencial y remoto);Semi-Senior
5074;5074;Full-Time;Tercerizado (trabajo a través de consultora o agencia);80000;80000;FALSE;0;Tres;17;Noviembre;SysAdmin / DevOps / SRE;0;De 2 a 10 personas;Hí?brido (presencial y remoto);Junior
5075;5075;Full-Time;Staff (planta permanente);486000;308000;FALSE;0;Dos;65;Noviembre;Developer;5;De 101 a 200 personas;100% remoto;Semi-Senior
5076;5076;Full-Time;Tercerizado (trabajo a través de consultora o agencia);315000;290000;FALSE;0;Mí¡s de tres;47;Diciembre;Technical Writer;13;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
5077;5077;Full-Time;Staff (planta permanente);170000;140000;FALSE;0;Uno;40;Septiembre;Developer;1;De 51 a 100 personas;100% remoto;Junior
5078;5078;Full-Time;Staff (planta permanente);400000;360000;FALSE;0;Tres;90;Diciembre;Manager / Director;23;De 201 a 500 personas;100% presencial;Senior
5079;5079;Full-Time;Staff (planta permanente);168000;131000;FALSE;0;Uno;;Septiembre;Sales / Pre-Sales;3;De 51 a 100 personas;100% remoto;Semi-Senior
5080;5080;Full-Time;Staff (planta permanente);523000;340000;FALSE;0;Mí¡s de tres;90;Noviembre;Technical Leader;4;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Semi-Senior
5081;5081;Full-Time;Staff (planta permanente);183000;156060;FALSE;0;Mí¡s de tres;35;Diciembre;HelpDesk;1;De 101 a 200 personas;Hí?brido (presencial y remoto);Junior
5082;5082;Full-Time;Staff (planta permanente);700000;380000;FALSE;0;Mí¡s de tres;;Diciembre;Developer;2;De 1001 a 2000 personas;Hí?brido (presencial y remoto);Junior
5083;5083;Full-Time;Staff (planta permanente);1200000;1200000;FALSE;0;No;0;No tuve;Architect;20;De 51 a 100 personas;100% remoto;Senior
5084;5084;Full-Time;Staff (planta permanente);350000;292000;FALSE;0;Tres;95;Noviembre;Data Scientist;3;De 11  a 50  personas;Hí?brido (presencial y remoto);Semi-Senior
5085;5085;Full-Time;Staff (planta permanente);310000;256000;FALSE;0;Mí¡s de tres;68;Noviembre;BI Analyst / Data Analyst;2;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Junior
5086;5086;Full-Time;Staff (planta permanente);175000;175000;FALSE;0;Mí¡s de tres;90;Diciembre;Business Analyst;2;De 501 a 1000 personas;Hí?brido (presencial y remoto);Junior
5087;5087;Full-Time;Staff (planta permanente);500000;350000;FALSE;0;Tres;45;Noviembre;Architect;9;De 201 a 500 personas;100% remoto;Senior
5088;5088;Full-Time;Staff (planta permanente);330000;280000;FALSE;0;Tres;90;Noviembre;Manager / Director;25;De 11  a 50  personas;Hí?brido (presencial y remoto);Senior
5089;5089;Full-Time;Tercerizado (trabajo a través de consultora o agencia);400000;320000;TRUE;250;Mí¡s de tres;;Diciembre;Business Analyst;4;De 501 a 1000 personas;100% remoto;Semi-Senior
5090;5090;Full-Time;Staff (planta permanente);220000;186000;FALSE;0;Dos;40;Octubre;Business Analyst;0;De 11  a 50  personas;100% remoto;Junior
5091;5091;Full-Time;Staff (planta permanente);220000;197922;FALSE;0;Dos;50;Octubre;Architect;0;De 101 a 200 personas;Hí?brido (presencial y remoto);Junior
5092;5092;Full-Time;Tercerizado (trabajo a través de consultora o agencia);220000;17500;FALSE;0;Uno;20;Septiembre;QA / Tester;2;De 51 a 100 personas;Hí?brido (presencial y remoto);Junior
5093;5093;Full-Time;Staff (planta permanente);400000;310000;TRUE;220;Dos;43;Agosto;Data Engineer;3;De 101 a 200 personas;100% remoto;Semi-Senior
5094;5094;Full-Time;Remoto (empresa de otro país);800000;700000;FALSE;0;No;0;No tuve;Developer;2;De 201 a 500 personas;100% remoto;Junior
5095;5095;Full-Time;Staff (planta permanente);700000;615000;FALSE;0;Mí¡s de tres;98;Enero;Infosec;12;De 201 a 500 personas;100% presencial;Senior
5096;5096;Full-Time;Staff (planta permanente);141000;128000;FALSE;0;Mí¡s de tres;;Enero;Seguros;3;De 2 a 10 personas;Hí?brido (presencial y remoto);Semi-Senior
5097;5097;Full-Time;Remoto (empresa de otro país);1300000;1200000;FALSE;0;Dos;10;Noviembre;Developer;3;De 11  a 50  personas;100% remoto;Semi-Senior
5098;5098;Full-Time;Staff (planta permanente);468000;330000;FALSE;0;Dos;55;Septiembre;SysAdmin / DevOps / SRE;3;De 201 a 500 personas;Hí?brido (presencial y remoto);Semi-Senior
5099;5099;Full-Time;Staff (planta permanente);98000;75000;FALSE;0;No;0;No tuve;Developer;1;De 11  a 50  personas;100% presencial;Junior
5100;5100;Full-Time;Staff (planta permanente);470000;460000;FALSE;0;Mí¡s de tres;80;Noviembre;Data Engineer;2;De 51 a 100 personas;Hí?brido (presencial y remoto);Junior
5101;5101;Part-Time;Staff (planta permanente);120000;100000;FALSE;0;Mí¡s de tres;40;Octubre;Developer;0;De 11  a 50  personas;Hí?brido (presencial y remoto);Junior
5102;5102;Full-Time;Remoto (empresa de otro país);700000;650000;TRUE;331;No;0;No tuve;Developer;6;De 2 a 10 personas;100% remoto;Senior
5103;5103;Part-Time;Staff (planta permanente);200000;165000;TRUE;180;Tres;80;Octubre;Developer;0;De 5001 a 10000 personas;100% remoto;Junior
5104;5104;Full-Time;Staff (planta permanente);554000;399000;FALSE;0;No;0;No tuve;Developer;2;De 501 a 1000 personas;Hí?brido (presencial y remoto);Junior
5105;5105;Full-Time;Staff (planta permanente);680000;430000;FALSE;0;Dos;75;Octubre;Developer;6;De 101 a 200 personas;Hí?brido (presencial y remoto);Senior
5106;5106;Full-Time;Staff (planta permanente);160000;120000;FALSE;0;No;0;No tuve;HelpDesk;10;De 11  a 50  personas;100% presencial;Senior
5107;5107;Full-Time;Staff (planta permanente);280000;290000;FALSE;0;Mí¡s de tres;85;Octubre;Developer;3;De 11  a 50  personas;100% presencial;Semi-Senior
5108;5108;Full-Time;Staff (planta permanente);678010;472842;FALSE;0;Tres;170;Septiembre;SysAdmin / DevOps / SRE;3;De 2001a 5000 personas;100% remoto;Semi-Senior
5109;5109;Full-Time;Staff (planta permanente);990000;680000;FALSE;0;Mí¡s de tres;;Diciembre;VP / C-Level;16;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Senior
5110;5110;Full-Time;Staff (planta permanente);1300000;1280000;FALSE;0;No;0;No tuve;Developer;3;De 201 a 500 personas;Hí?brido (presencial y remoto);Semi-Senior
5111;5111;Full-Time;Staff (planta permanente);450000;380000;FALSE;0;Mí¡s de tres;100;Noviembre;Developer;3;De 101 a 200 personas;100% remoto;Semi-Senior
5112;5112;Full-Time;Staff (planta permanente);325310;270008;TRUE;173,87;Uno;20;Octubre;Developer;1;De 201 a 500 personas;100% remoto;Junior
5113;5113;Full-Time;Staff (planta permanente);515000;427000;FALSE;0;Tres;53;Octubre;Scrum Master;15;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
5114;5114;Full-Time;Remoto (empresa de otro país);225000;185000;FALSE;0;Tres;30;Diciembre;Developer;3;De 201 a 500 personas;100% remoto;Semi-Senior
5115;5115;Full-Time;Staff (planta permanente);184000;230000;FALSE;0;Mí¡s de tres;52;Diciembre;HelpDesk;3;De 101 a 200 personas;Hí?brido (presencial y remoto);Semi-Senior
5116;5116;Full-Time;Staff (planta permanente);235000;200000;FALSE;0;Tres;47;Diciembre;BI Analyst / Data Analyst;2;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Junior
5117;5117;Full-Time;Staff (planta permanente);220000;180000;FALSE;0;Tres;65;Diciembre;IT Infraestructure Analyst;8;De 501 a 1000 personas;Hí?brido (presencial y remoto);Senior
5118;5118;Full-Time;Staff (planta permanente);280000;250000;FALSE;0;No;0;No tuve;Consultant;3;De 11  a 50  personas;100% remoto;Semi-Senior
5119;5119;Full-Time;Staff (planta permanente);457400;312277;FALSE;0;Mí¡s de tres;70;Noviembre;Technical Leader;6;De 501 a 1000 personas;Hí?brido (presencial y remoto);Senior
5120;5120;Full-Time;Staff (planta permanente);250000;200000;FALSE;0;Tres;100;Octubre;Developer;3;De 51 a 100 personas;Hí?brido (presencial y remoto);Semi-Senior
5121;5121;Full-Time;Staff (planta permanente);325000;340000;FALSE;0;Dos;60;Diciembre;Developer;2;De 101 a 200 personas;100% remoto;Junior
5122;5122;Full-Time;Staff (planta permanente);450000;375000;FALSE;0;Mí¡s de tres;100;Diciembre;UX Designer;19;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
5123;5123;Full-Time;Staff (planta permanente);310000;270000;FALSE;0;Mí¡s de tres;;Octubre;Developer;1;De 2001a 5000 personas;100% remoto;Junior
5124;5124;Full-Time;Staff (planta permanente);345000;279000;FALSE;0;Tres;101;Noviembre;Networking;15;De 51 a 100 personas;100% presencial;Senior
5125;5125;Full-Time;Staff (planta permanente);295836;250000;TRUE;185;Mí¡s de tres;40;Enero;SysAdmin / DevOps / SRE;2;De 501 a 1000 personas;100% remoto;Junior
5126;5126;Full-Time;Staff (planta permanente);500000;400000;FALSE;0;Tres;60;Octubre;Consultant;16;De 11  a 50  personas;Hí?brido (presencial y remoto);Senior
5127;5127;Full-Time;Staff (planta permanente);298721;256204;FALSE;0;Tres;90;Noviembre;SysAdmin / DevOps / SRE;2;De 51 a 100 personas;100% remoto;Junior
5128;5128;Part-Time;Freelance;75000;72000;TRUE;350;Mí¡s de tres;90;No tuve;UX Designer;4;De 2 a 10 personas;100% remoto;Semi-Senior
5129;5129;Full-Time;Staff (planta permanente);1064609;710890,19;TRUE;400;Tres;105;Octubre;Architect;6;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Senior
5130;5130;Full-Time;Staff (planta permanente);216000;216000;FALSE;0;Dos;40;Septiembre;Developer;3;De 11  a 50  personas;Hí?brido (presencial y remoto);Semi-Senior
5131;5131;Full-Time;Staff (planta permanente);213298;182038;FALSE;0;Mí¡s de tres;99;Octubre;Developer;3.5;De 201 a 500 personas;100% remoto;Semi-Senior
5132;5132;Full-Time;Tercerizado (trabajo a través de consultora o agencia);500000;500000;FALSE;0;No;0;No tuve;Data Scientist;2;De 11  a 50  personas;100% remoto;Junior
5133;5133;Full-Time;Staff (planta permanente);311000;257000;FALSE;0;Tres;75;Septiembre;Developer;3;De 2 a 10 personas;100% remoto;Semi-Senior
5134;5134;Full-Time;Staff (planta permanente);205000;170000;FALSE;0;Tres;;Octubre;HelpDesk;12;De 11  a 50  personas;100% remoto;Senior
5135;5135;Full-Time;Staff (planta permanente);150000;190000;FALSE;0;Mí¡s de tres;;Diciembre;QA / Tester;1;De 51 a 100 personas;Hí?brido (presencial y remoto);Junior
5136;5136;Full-Time;Staff (planta permanente);281000;231000;FALSE;0;Tres;;Noviembre;Developer;4;De 101 a 200 personas;100% remoto;Semi-Senior
5137;5137;Full-Time;Staff (planta permanente);395301;340000;FALSE;0;Mí¡s de tres;;Diciembre;Developer;2.5;De 101 a 200 personas;100% remoto;Semi-Senior
5138;5138;Full-Time;Staff (planta permanente);164000;133000;FALSE;0;Mí¡s de tres;60;Diciembre;Sales / Pre-Sales;0;De 501 a 1000 personas;Hí?brido (presencial y remoto);Junior
5139;5139;Full-Time;Staff (planta permanente);376500;312500;FALSE;0;Tres;;Diciembre;Developer;2;De 501 a 1000 personas;100% remoto;Junior
5140;5140;Full-Time;Staff (planta permanente);330000;270000;FALSE;0;Tres;90;Octubre;Developer;6;De 101 a 200 personas;Hí?brido (presencial y remoto);Senior
5141;5141;Full-Time;Remoto (empresa de otro país);1050000;997500;TRUE;350;No;0;No tuve;Product Manager;4;De 201 a 500 personas;100% remoto;Semi-Senior
5142;5142;Full-Time;Staff (planta permanente);150000;135000;FALSE;0;Uno;50;Mayo;Developer;1;De 2 a 10 personas;100% remoto;Junior
5143;5143;Full-Time;Staff (planta permanente);625141;454827;TRUE;225;Mí¡s de tres;100;Noviembre;Manager / Director;10;De 2001a 5000 personas;100% remoto;Senior
5144;5144;Full-Time;Staff (planta permanente);530000;400000;FALSE;0;Dos;;Noviembre;Project Manager;25;De 11  a 50  personas;100% remoto;Senior
5145;5145;Full-Time;Staff (planta permanente);640000;400000;FALSE;0;Mí¡s de tres;70;Octubre;Consultant;5;De 1001 a 2000 personas;Hí?brido (presencial y remoto);Semi-Senior
5146;5146;Full-Time;Staff (planta permanente);350000;290000;FALSE;0;Mí¡s de tres;98;Noviembre;Business Analyst;2;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Junior
5147;5147;Full-Time;Staff (planta permanente);320000;;FALSE;0;Mí¡s de tres;94;Diciembre;Networking;18;De 2001a 5000 personas;Hí?brido (presencial y remoto);Senior
5148;5148;Full-Time;Remoto (empresa de otro país);875000;875000;FALSE;0;No;0;No tuve;Developer;3;De 201 a 500 personas;100% remoto;Semi-Senior
5149;5149;Full-Time;Staff (planta permanente);553000;352000;FALSE;0;Uno;58;Julio;Technical Account Manager;16;Mí¡s de 10000 personas;100% remoto;Senior
5150;5150;Part-Time;Staff (planta permanente);1600000;138000;FALSE;0;Dos;50;Noviembre;Developer;7;De 11  a 50  personas;Hí?brido (presencial y remoto);Senior
5151;5151;Full-Time;Staff (planta permanente);600000;450000;FALSE;0;Tres;70;Diciembre;Manager / Director;20;De 5001 a 10000 personas;100% remoto;Senior
5152;5152;Full-Time;Staff (planta permanente);250000;210000;FALSE;0;Dos;20;Agosto;Developer;3;De 201 a 500 personas;100% remoto;Semi-Senior
5153;5153;Full-Time;Staff (planta permanente);270000;225000;FALSE;0;Tres;;Noviembre;Functional Analyst;0;De 2001a 5000 personas;Hí?brido (presencial y remoto);Junior
5154;5154;Full-Time;Staff (planta permanente);640000;416000;FALSE;0;Tres;29;Diciembre;Manager / Director;26;De 1001 a 2000 personas;100% presencial;Senior
5155;5155;Full-Time;Staff (planta permanente);360000;287000;FALSE;0;Dos;80;Diciembre;SysAdmin / DevOps / SRE;20;De 501 a 1000 personas;100% presencial;Senior
5156;5156;Part-Time;Freelance;560000;;TRUE;330;No;0;No tuve;Technical Leader;1;De 2 a 10 personas;100% remoto;Junior
5157;5157;Full-Time;Staff (planta permanente);160000;133000;FALSE;0;Mí¡s de tres;56;Diciembre;Developer;0;De 201 a 500 personas;100% presencial;Junior
5158;5158;Full-Time;Staff (planta permanente);140000;120000;FALSE;0;Uno;;Diciembre;Business Analyst;0;De 51 a 100 personas;Hí?brido (presencial y remoto);Junior
5159;5159;Full-Time;Staff (planta permanente);300000;650000;TRUE;345;Tres;80;Noviembre;Manager / Director;15;De 51 a 100 personas;100% remoto;Senior
5160;5160;Full-Time;Remoto (empresa de otro país);900000;880000;TRUE;348;No;0;No tuve;Product Manager;3;De 501 a 1000 personas;100% remoto;Semi-Senior
5161;5161;Full-Time;Tercerizado (trabajo a través de consultora o agencia);180000;166000;FALSE;0;Mí¡s de tres;60;Diciembre;HelpDesk;10;De 1001 a 2000 personas;Hí?brido (presencial y remoto);Senior
5162;5162;Full-Time;Remoto (empresa de otro país);980000;930000;TRUE;350;No;0;No tuve;Product Support/DBA;12;De 201 a 500 personas;100% remoto;Senior
5163;5163;Full-Time;Tercerizado (trabajo a través de consultora o agencia);255000;209000;FALSE;0;Dos;14;Diciembre;SysAdmin / DevOps / SRE;3;De 2001a 5000 personas;Hí?brido (presencial y remoto);Semi-Senior
5164;5164;Full-Time;Staff (planta permanente);150000;127000;FALSE;0;Mí¡s de tres;;Diciembre;HelpDesk;10;De 11  a 50  personas;100% presencial;Senior
5165;5165;Full-Time;Staff (planta permanente);380000;280009;FALSE;0;Mí¡s de tres;;Noviembre;Consultant;6;De 51 a 100 personas;100% remoto;Senior
5166;5166;Full-Time;Staff (planta permanente);310000;257000;FALSE;0;Tres;;Septiembre;Consultant;4;De 201 a 500 personas;Hí?brido (presencial y remoto);Semi-Senior
5167;5167;Full-Time;Staff (planta permanente);165000;132000;FALSE;0;Dos;60;Octubre;BI Analyst / Data Analyst;2;De 201 a 500 personas;100% remoto;Junior
5168;5168;Full-Time;Staff (planta permanente);260000;230000;FALSE;0;Uno;;Marzo;Technical Leader;8;De 501 a 1000 personas;100% presencial;Senior
